12 45	John Hamilton Davis	phonetic	[t̀al nεʔεtʌçw]
12 45	Tommy Paul	translation	‘You call him T’al.’
12 46	Tommy Paul	transcription	ti····h tumesh
12 46	John Hamilton Davis	phonetic	[ti····h tumiš]
12 46	Tommy Paul	translation	‘A big man.’
12 47	Tommy Paul	transcription	qopos ʔeyt, maqin ʔeyt
12 47	John Hamilton Davis	phonetic	[qwopos ʔiɪt maqεn ʔiɪt]
12 47	Tommy Paul	translation	‘(Really) hairy face for sure, (lots of) head hair for sure.’
12 48	Tommy Paul	transcription	ʔewk’w tihiynis
12 48	John Hamilton Davis	phonetic	[ʔuʊk̀w tihεɪnɪs]
12 48	Tommy Paul	translation	‘All big teeth.’
12 49	Tommy Paul	transcription	xaxalh, ti····h tumesh
12 49	John Hamilton Davis	phonetic	[χaχaɬ ti····h tumiš]
12 49	Tommy Paul	translation	‘Tall, big man.’
12 50	Tommy Paul	transcription	whaʔa ga kwenas t’axam peyt
12 50	John Hamilton Davis	phonetic	[çwaʔa gʌ kwʌnʌs t̀aχam piɪt]
12 50	Tommy Paul	translation	‘Maybe six feet (tall).’ (“Is he not kwenas six feet?”)
12 51	Tommy Paul	transcription	hoys
12 51	John Hamilton Davis	phonetic	[hoɪs]
12 51	Tommy Paul	translation	‘That’s the end of it.’
note 135	John Hamilton Davis	segmentation	{C1aC2-ɬəχ.t.ana(n).θot}	the analysis of lhaxlhex.t.ana.thot
note 135	John Hamilton Davis	cited form	lhex	bad
note 135	John Hamilton Davis	cited affix	-anan	characteristic
note 135	John Hamilton Davis	cited affix	C1aC2-	iterative
note 136	John Hamilton Davis	cited form	q’wit	beach; toward the beach
note 137	John Hamilton Davis	cited form	wuwuʔem	sing for pleasure
note 137	John Hamilton Davis	cited affix	C1V1-	imperfective
note 138	John Hamilton Davis	cited form	wuwuʔemten	song
note 139	John Hamilton Davis	cited form	qaqay	a bigger, round stick
note 139	Noel George Harry	note	these are poles used around a fire
note 140	John Hamilton Davis	cited affix	C1V1-	imperfective
note 140	John Hamilton Davis	cited form	chelhem	to dance
note 140	John Hamilton Davis	phonetic	[čɪɬəm]	to dance
note 141	John Hamilton Davis	cited form	lhuk’wstom	be made or allowed to fly
note 141	John Hamilton Davis	cited form	lhuk’w	fly
note 141	John Hamilton Davis	cited form	q’wa’y(x)	the first half of q’wa’jiakup
note 141	John Hamilton Davis	cited affix	akup	fire, embers
note 141	John Hamilton Davis	cited form	q’wa’yx	wood, firewood, fire
note 142	John Hamilton Davis	cited affix	ya-	do for
note 142	John Hamilton Davis	cited affix	{-nW-}	result transitive
note 142	John Hamilton Davis	cited affix	-mot	reflexive
note 143	John Hamilton Davis	cited form	q’atwh	burn
note 143	John Hamilton Davis	cited affix	-min	ashes
note 143	John Hamilton Davis	cited form	jeshen	foot
note 144	John Hamilton Davis	segment	/ə/	realized as [i] next to a palatal consonant
note 145	John Hamilton Davis	note	rhetorical use of negative question
13 1	Tommy Paul	transcription	nach’ ʔot ʔe kw t’al kw mayʔalʔalh
13 1	John Hamilton Davis	phonetic	[nač̀ ʔot ʔə kw t̀al kw maɪʔᴧlʔᴧɬ]
13 1	Tommy Paul	translation	‘Sasquatch is different from T’al.’
13 2	Tommy Paul	transcription	tihmot xaxalh
13 2	John Hamilton Davis	phonetic	[tihmot χaχaɬ]
13 2	Tommy Paul	translation	‘Really tall.’
13 3	Tommy Paul	transcription	thewhins s xaxalhs
13 3	John Hamilton Davis	phonetic	[θʊçwɪns s χaχaɬs]
13 3	Tommy Paul	translation	‘That’s how tall he is.’ (pointing upwards)
13 4	Tommy Paul	transcription	thewhins s tihtihs jeshjeshens
13 4	John Hamilton Davis	phonetic	[θʊçwɪns s tihtihs ǰɪšǰɪšins]
13 4	Tommy Paul	translation	‘That’s how big his feet are.’ (holding his hands out)
13 5	Tommy Paul	transcription	ʔey whaʔ ʔot ʔawk’was chia ʔewh niʔs
13 5	John Hamilton Davis	phonetic	[ʔiɪ çwaʔ ʔot ʔᴧʊk̀wᴧs čyε ʔəçw nεʔs]
13 5	Tommy Paul	translation	‘But he’s not everywhere.’
13 6	Tommy Paul	transcription	qwayin hoy ʔot kw yaqwomin
13 6	John Hamilton Davis	phonetic	[qwayɪn hoɪ ʔot kw yæqwomɪn]
13 6	Tommy Paul	translation	‘I think only in Toba Inlet.’
13 7	Tommy Paul	transcription	yeqyaqwomin hoy ʔot ʔewh niʔs kw mayʔalʔalh
13 7	John Hamilton Davis	phonetic	[yɪqwyæqwomɪn hoɪ ʔot ʔəçw nεʔs kw maɪʔᴧlʔᴧɬ]
13 7	Tommy Paul	translation	‘The sasquatch’s place is only around Toba Inlet.’
13 8	Tommy Paul	transcription	whekwt ʔot qelh gat ʔe te chiaʔat qaymiwh ʔe k’wenewhas
13 8	John Hamilton Davis	phonetic	[çwʊkwt ʔot qʌ́ɬ gᴧt ʔə tə čyεʔεt qaɪmiçw ʔə k̀wʊnʊçᴧs]
13 8	Tommy Paul	translation	‘Nobody of the today people ever saw him.’
13 9	Tommy Paul	transcription	hoy ʔot kw sxo····xolh; xo····xo····lhmot
13 9	John Hamilton Davis	phonetic	[hoɪ ʔot kw sχwo····χwoɬ χwo····χwo····ɬmot]
13 9	Tommy Paul	translation	‘Only long ago; long, long ago.’
13 10	Tommy Paul	transcription	tuwa kwems kwekwpaʔolh, kwems ch’iamiqwolh
13 10	John Hamilton Davis	phonetic	[tuwᴧ kwʊms kwʊkwpaʔoɬ kwʊms č̀yεmεεqwoɬ]
13 10	Tommy Paul	translation	‘Since our grandfather(s), our great grandparent(s).’
13 11	Tommy Paul	transcription	hi ʔe qwaqwthem qwel’ kwaʔan, naʔs kw mayʔalʔalh
13 11	John Hamilton Davis	phonetic	[hε ʔə qwaqwθəm qwɔlʔ kwaʔᴧn naʔs kw maɪʔᴧlʔᴧɬ]
13 11	Tommy Paul	translation	‘That’s where this story comes from, about (belonging to) sasquatch.’
13 12	Tommy Paul	transcription	ʔewk’w gat saysaymit, saysaymitem ʔe kw ʔewk’w gat qaymiwh, nem’ ʔot ga kw t’al
13 12	John Hamilton Davis	phonetic	[ʔuʊk̀w gᴧt saɪsᴧɪmεt saɪsᴧɪmεtəm ʔə kw ʔuʊk̀w gᴧt qaɪmiçw nʌ́mʔ ʔot gᴧ kw t̀al]
13 12	Tommy Paul	translation	‘Everybody’s scared of him, all the people fear him, just like (they fear) T’al.’
13 13	Tommy Paul	transcription	ʔa··wk’w niʔswhas kw ot tam
13 13	John Hamilton Davis	phonetic	[ʔᴧ··ʊk̀w nεʔsçwᴧs kwʊt tam]
13 13	Tommy Paul	translation	‘He has everything.’
13 14	Tommy Paul	transcription	ʔot chwh k’we tho ʔe kw k’watem
13 14	John Hamilton Davis	phonetic	[ʔot čçw k̀wə θo ʔə kw k̀watəm]
13 14	Tommy Paul	translation	‘If you, let’s say, go to the river...’
13 15	Tommy Paul	transcription	ga thahawh ʔe kw k’watem
13 15	John Hamilton Davis	phonetic	[gᴧ θahaçw ʔə kw k̀watəm]
13 15	Tommy Paul	translation	‘If you go to the river,...’
13 16	Tommy Paul	transcription	ʔiy niʔ kw naʔa mayʔalʔalh
13 16	John Hamilton Davis	phonetic	[ʔεɪ nεʔ kw naʔᴧ maɪʔᴧlʔᴧɬ]
13 16	Tommy Paul	translation	‘and there’s a sasquatch there...’
13 17	Tommy Paul	transcription	ho chwh ʔe kw k’watem k’wet’
13 17	John Hamilton Davis	phonetic	[ho čçw ʔə kw k̀wᴧtəm k̀wʊt̀]
13 17	Tommy Paul	translation	‘(If) you go upstream…’
13 18	Tommy Paul	transcription	tam jianwh mamaʔtas, z’az’agatas ʔe kw qiwhams kw k’watem
13 18	John Hamilton Davis	phonetic	[tam ǰyεnçw mamaatᴧs t̀θat̀θagᴧtᴧs ʔə kw qεçwᴧms kw k̀wᴧtəm]
13 18	Tommy Paul	translation	‘He is taking any kind of fish, putting it out of the water to beside the river.’
13 19	Tommy Paul	transcription	nem’ kw ot tam qigath
13 19	John Hamilton Davis	phonetic	[nʌ́mʔ kwʊt tam qεgᴧθ]
13 19	Tommy Paul	translation	‘(He does) the same with any deer.’
13 20	Tommy Paul	transcription	ʔewk’w ot chia ʔewh niʔs
13 20	John Hamilton Davis	phonetic	[ʔuʊk̀w ot čyε ʔəçw nεʔs]
13 20	Tommy Paul	translation	‘He’s everywhere.’
13 21	Tommy Paul	transcription	tam qaqaytas
13 21	John Hamilton Davis	phonetic	[tam qaqᴧɪtᴧs]
13 21	Tommy Paul	translation	‘He’s killing anything (whatever he wants.)’
13 22	Tommy Paul	transcription	hihiw kw s tumesh.s, tl’alhsem
13 22	John Hamilton Davis	phonetic	[hεhεʊ kw s tumišs ƛ̀aɬsəm]
13 22	Tommy Paul	translation	‘He’s very much a hunter, strong.’
13 23	Tommy Paul	transcription	ʔiy whe ch qelh k’wenewhan chianilh kw mayʔalʔalh
13 23	John Hamilton Davis	phonetic	[ʔεɪ çwʊ č qʌ́ɬ k̀wʊnʊçwᴧn čyεnɪɬ kw maɪʔᴧlʔᴧɬ]
13 23	Tommy Paul	translation	‘But I’ve never seen a sasquatch, myself.’
13 24	Tommy Paul	transcription	whekwt gat k’we ʔe k’wenewh ʔe kw chiaʔat cheychuy’
13 24	John Hamilton Davis	phonetic	[çwukwt gᴧt k̀wə ʔə k̀wʊnʊçw ʔə kw čyεʔεt čiɪčuɪʔ]
13 24	Tommy Paul	translation	‘Nobody has seen him of today’s children.’
13 25	Tommy Paul	transcription	kwey kwetam kw te.siʔich qomay ʔe kwaʔan time
13 25	John Hamilton Davis	phonetic	[kwiɪ kwʊtam kw təsέʔεč qwomᴧɪ ʔə kwaʔᴧn time]
13 25	Tommy Paul	translation	‘It’s already more than 100 years since that time.’
13 26	Tommy Paul	transcription	sem te.siʔich hiy kw theyachalhshiaʔ qomay
13 26	John Hamilton Davis	phonetic	[səm təsέʔεč hεɪ kw θiyεčᴧɬšyεʔ qwomᴧɪ]
13 26	Tommy Paul	translation	‘About (that will be) 150 years ago.’
13 27	Tommy Paul	transcription	ʔiy whekwt qelh gat k’wank’wenewh ʔeschiaʔat
13 27	John Hamilton Davis	phonetic	[ʔεɪ çwʊkwt qʌ́ɬ gᴧt k̀wank̀wʊnʊçw ʔəsčyεʔεt]
13 27	Tommy Paul	translation	‘And nobody sees him now.’
13 28	Tommy Paul	transcription	whekwt, whekwt qelh gat k’wenewh
13 28	John Hamilton Davis	phonetic	[çwʊkwt çwʊkwt qʌ́ɬ gᴧt k̀wʊnʊçw]
13 28	Tommy Paul	translation	‘Nobody sees him.’
13 29	Tommy Paul	transcription	hoy ʔot kw̄a neyjia
13 29	John Hamilton Davis	phonetic	[hoɪ ʔot kúᴧ niɪjyε]
13 29	Tommy Paul	translation	‘Only in the distance.’
13 30	Tommy Paul	transcription	hoy ʔot ʔewh niʔs
13 30	John Hamilton Davis	phonetic	[hoɪ ʔot ʔəçw nεʔs]
13 30	Tommy Paul	translation	‘That’s the only place he is.’
13 31	Tommy Paul	transcription	ʔiy hoy ʔot whaʔ mayʔalʔalhas kwaʔan
13 31	John Hamilton Davis	phonetic	[ʔεɪ hoɪ ʔot çwaʔ maɪʔᴧʔᴧɬᴧs kwaʔᴧn]
13 31	Tommy Paul	translation	‘But it’s not a sasquatch.’
13 32	Tommy Paul	transcription	qaymiwh ʔot
13 32	John Hamilton Davis	phonetic	[qaɪmiçw ʔot]
13 32	Tommy Paul	translation	‘It’s (just) a man.’
13 33	Tommy Paul	transcription	ʔiy whaʔ ot tihtihas temtumesh
13 33	John Hamilton Davis	phonetic	[ʔεɪ hoɪ ʔot tihtihᴧs tʌ́mtumiš]
13 33	Tommy Paul	translation	‘Men aren’t as big.’
13 34	Tommy Paul	transcription	qex ʔe kw puyalap
13 34	John Hamilton Davis	phonetic	[qʌ́χ ʔə kw puyælᴧp]
13 34	Tommy Paul	translation	‘(There are) many in the States.’
13 35	Tommy Paul	transcription	qex k’we ʔe kw sheʔen
13 35	John Hamilton Davis	phonetic	[qʌ́χ k̀wə ʔə kw šiʔɪn]
13 35	Tommy Paul	translation	‘They say there’s lots over there.’
13 36	Tommy Paul	transcription	ʔiy whe chia’mas ʔiy testem kw mayʔalʔalh
13 36	John Hamilton Davis	phonetic	[ʔεɪ çwʊ čyεεmᴧs ʔεɪ tʌ́stəm kw maɪʔᴧʔᴧɬ]
13 36	Tommy Paul	translation	‘But they cannot approach a sasquatch (in size).’
13 37	Tommy Paul	transcription	tihmot kw mayʔalʔalh, xaxalh
13 37	John Hamilton Davis	phonetic	[tihmot kw maɪʔᴧlʔᴧɬ χaχaɬ]
13 37	Tommy Paul	translation	‘The sasquatch is really big, tall.’
13 38	Tommy Paul	transcription	kwenas niʔ kw chia’mas z’o’ches, taʔaches peyt
13 38	John Hamilton Davis	phonetic	[kwʊnᴧs nεʔ kw čyεεmᴧs t̀θoočɪs taʔᴧčɪs piɪt]
13 38	Tommy Paul	translation	‘About seven or eight feet.’
13 39	Tommy Paul	transcription	hoy ʔot whaʔ tihowmishas, tik’tik’
13 39	John Hamilton Davis	phonetic	[hoɪ ʔot çwaʔ tihoʊmišᴧs tɪk̀tɪk̀]
13 39	Tommy Paul	translation	‘But he’s not stout, he’s skinny.’
13 40	Tommy Paul	transcription	hi mayʔalʔalh kwaʔan
13 40	John Hamilton Davis	phonetic	[hε maɪʔᴧʔᴧɬ kwaʔᴧn]
13 40	Tommy Paul	translation	‘That’s the sasquatch.’
13 40	John Hamilton Davis	question	niʔ ʔot kw ʔayaʔs kw mayʔalʔalh	Does the sasquatch have a house?
13 41	Tommy Paul	transcription	niʔ kw ʔayaʔs ʔe kw thichem
13 41	John Hamilton Davis	phonetic	[nεʔ kw ʔayεʔs ʔə kw θičɪm]
13 41	Tommy Paul	translation	‘His house is in the forest.’
13 42	Tommy Paul	transcription	chia’nawh kw thichem ʔot t’aq’t
13 42	John Hamilton Davis	phonetic	[čyεεnᴧçw kw θičɪm ʔot t̀aq̀t]
13 42	Tommy Paul	translation	‘Three times (as far as) that forested mountain.’
13 43	Tommy Paul	transcription	ti····h t’apas kw ʔayaʔs
13 43	John Hamilton Davis	phonetic	[ti····h t̀apᴧs kw ʔayεʔs]
13 43	Tommy Paul	translation	‘His house is a big cave.’
13 44	Tommy Paul	transcription	hi ʔewh niʔs
13 44	John Hamilton Davis	phonetic	[hε ʔəçw nεʔs]
13 44	Tommy Paul	translation	‘That’s where he is.’
13 44	John Hamilton Davis	question	tam kw ʔilhtens kw mayʔalʔalh	What’s food for the sasquatch?
13 45	Tommy Paul	transcription	ʔewk’w ʔeyt tam jianwh, qigath, xwitl’ay
13 45	John Hamilton Davis	phonetic	[ʔuʊk̀w iɪt tam ǰyεnçw qεgᴧθ χwᴧɪƛ̀ᴧɪ (χwεƛ̀ᴧɪ)]
13 45	Tommy Paul	translation	‘Any kind of fish, deer, mountain goat.’
note 146	John Hamilton Davis	segment	/ʔəwk̀w/	which becomes /ʔawk̀w/ for emphasis
note 146	John Hamilton Davis	segment	/ʔawk̀w/	what /ʔəwk̀w/ becomes for emphasis
note 147	John Hamilton Davis	cited affix	C1əC2-	plural of the place name
note 148	John Hamilton Davis	cited form	k’we	let’s say, as Mary George used it in hypotheticals
note 149	John Hamilton Davis	note	use of imperative as conditional
note 150	John Hamilton Davis	cited form	z’agatolh ch te newhilh	I pulled the boat ashore
note 151	John Hamilton Davis	cited affix	C1V1-	imperfective
note 152	John Hamilton Davis	cited form	tumesh	grown man; hunter
note 153	John Hamilton Davis	cited form	kwet.am	go over
note 154	John Hamilton Davis	cited affix	C1aC2-	iterative
note 155	John Hamilton Davis	note	Tommy Paul referred to the US as puyalap several times
14	John Hamilton Davis	title	A morning in 1970	his own experience, told in English
14	John Hamilton Davis	cited form	xwaxwajuʔ	housefly
14	John Hamilton Davis	phonetic	[χwaχwaǰuʔ]	housefly
14	John Hamilton Davis	cited form	xwaxwajuʔam	houseflies
14	John Hamilton Davis	phonetic	[χwaχwaǰuʔam]	houseflies
14	John Hamilton Davis	cited form	ʔamashiajuʔ	ant, Sliammon dialect
14	John Hamilton Davis	phonetic	[ʔamašyεǰuʔ]	ant, Sliammon dialect
14	John Hamilton Davis	cited form	ʔamahyajuʔ	ant, Homalco dialect
14	John Hamilton Davis	phonetic	[ʔamaçyεǰuʔ]	ant, Homalco dialect
